Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,GNSS_fix_quality
1665805203.116198,0,13203,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805204.092934,0,13204,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805205.105092,0,13205,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805206.0956933,0,13206,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805207.1070747,0,13207,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805208.1011848,0,13208,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805209.1106765,0,13209,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805210.1010983,0,13210,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805211.1200354,0,13211,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805212.0937152,0,13212,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805213.110682,0,13213,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805214.0849874,0,13214,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805215.1034653,0,13215,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805216.1015875,0,13216,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805217.1023872,0,13217,0,GPS1_Frame,42.36349700000001,-71.06430333333333,11.899999618530273,330012.28150240786,4692200.064407857,19.0,T,4.0
1665805218.0847042,0,13218,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805219.1043167,0,13219,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805220.100293,0,13220,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805221.120215,0,13221,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805222.096225,0,13222,0,GPS1_Frame,42.36349716666667,-71.06430316666666,11.899999618530273,330012.2956768449,4692200.082581615,19.0,T,4.0
1665805223.114841,0,13223,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805224.0872893,0,13224,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805225.106596,0,13225,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805226.1061096,0,13226,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805227.0975342,0,13227,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805228.0929506,0,13228,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805229.1101444,0,13229,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805230.0874448,0,13230,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805231.109601,0,13231,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805232.1089754,0,13232,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805233.1234083,0,13233,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805234.10106,0,13234,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805235.1156628,0,13235,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805236.090701,0,13236,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805237.1055486,0,13237,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805238.1049526,0,13238,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805239.1212087,0,13239,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805240.0987675,0,13240,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805241.0994048,0,13241,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805242.095896,0,13242,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805243.115075,0,13243,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805244.0923145,0,13244,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805245.1101127,0,13245,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805246.0891168,0,13246,0,GPS1_Frame,42.363497333333335,-71.06430333333333,11.899999618530273,330012.28240140865,4692200.101422076,19.0,T,4.0
1665805247.1049595,0,13247,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805248.1054678,0,13248,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805249.1268396,0,13249,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805250.1060302,0,13250,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805251.1021674,0,13251,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805252.0936801,0,13252,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805253.1126537,0,13253,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805254.0911984,0,13254,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805255.110074,0,13255,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805256.0871577,0,13256,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805257.1223829,0,13257,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805258.0934396,0,13258,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805259.1082797,0,13259,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805260.0887635,0,13260,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805261.1051717,0,13261,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805262.102665,0,13262,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805263.100908,0,13263,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805264.0977998,0,13264,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805265.1041381,0,13265,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805266.1007552,0,13266,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805267.1181948,0,13267,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805268.0958989,0,13268,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805269.1060123,0,13269,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805270.1011298,0,13270,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805271.0997841,0,13271,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805272.0948348,0,13272,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805273.1103058,0,13273,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805274.0896041,0,13274,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805275.109843,0,13275,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805276.0828762,0,13276,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805277.1272957,0,13277,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805278.09462,0,13278,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805279.1081223,0,13279,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805280.0992074,0,13280,0,GPS1_Frame,42.363497333333335,-71.06430333333333,11.899999618530273,330012.28240140865,4692200.101422076,19.0,T,4.0
1665805281.0974271,0,13281,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805282.0918684,0,13282,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805283.107907,0,13283,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805284.0854912,0,13284,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805285.104125,0,13285,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805286.0806367,0,13286,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805287.1136663,0,13287,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805288.0890799,0,13288,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805289.107681,0,13289,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805290.0816896,0,13290,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805291.1003819,0,13291,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805292.0980868,0,13292,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805293.1136806,0,13293,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805294.08931,0,13294,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805295.1088734,0,13295,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805296.085334,0,13296,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805297.1023831,0,13297,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805298.098002,0,13298,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805299.0946662,0,13299,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805300.0904596,0,13300,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805301.10652,0,13301,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805302.0858524,0,13302,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805303.1023326,0,13303,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805304.100982,0,13304,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805305.1145542,0,13305,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805306.092115,0,13306,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805307.107291,0,13307,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805308.082518,0,13308,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805309.1046455,0,13309,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805310.09952,0,13310,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805311.1147382,0,13311,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805312.08793,0,13312,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805313.117068,0,13313,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805314.0920825,0,13314,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805315.1033742,0,13315,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805316.0977488,0,13316,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805317.1129794,0,13317,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805318.0905507,0,13318,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805319.1087089,0,13319,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805320.1009498,0,13320,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805321.1171527,0,13321,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805322.0890098,0,13322,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805323.110964,0,13323,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805324.1086085,0,13324,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805325.1044934,0,13325,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805326.0948622,0,13326,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805327.1101098,0,13327,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805328.0873666,0,13328,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805329.1039414,0,13329,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805330.0981417,0,13330,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805331.118151,0,13331,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805332.0953588,0,13332,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805333.115102,0,13333,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805334.0941274,0,13334,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805335.1110127,0,13335,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805336.0891316,0,13336,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805337.108253,0,13337,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805338.1058784,0,13338,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805339.1053221,0,13339,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805340.1032715,0,13340,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805341.1034296,0,13341,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805342.0991247,0,13342,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805343.1159594,0,13343,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805344.0916455,0,13344,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805345.1096466,0,13345,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805346.0863867,0,13346,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805347.1064029,0,13347,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805348.1020374,0,13348,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805349.1184518,0,13349,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805350.0943217,0,13350,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805351.108849,0,13351,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805352.1042063,0,13352,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805353.1203914,0,13353,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
