Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Fix,Letter
1665800730.3852699,0,8732,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800731.3956828,0,8733,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800732.3911889,0,8734,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800733.3839817,0,8735,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800734.3960295,0,8736,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800735.3935473,0,8737,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800736.3835282,0,8738,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800737.3984494,0,8738,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800738.392818,0,8740,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800739.3852544,0,8741,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800740.400472,0,8741,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800741.3939216,0,8743,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800742.3875332,0,8744,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800743.402149,0,8744,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800744.394569,0,8746,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800745.392711,0,8747,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800746.3888602,0,8747,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800747.39448,0,8749,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800748.386636,0,8750,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800749.3968716,0,8751,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800750.3919091,0,8752,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800751.4049773,0,8753,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800752.3989856,0,8754,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800753.3853989,0,8755,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800754.3933027,0,8756,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800755.4113598,0,8757,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800756.3977504,0,8758,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800757.4117422,0,8759,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800758.40313,0,8700,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800759.4159803,0,8761,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800760.4025133,0,8762,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800761.3954988,0,8763,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800762.3899865,0,8764,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800763.39938,0,8765,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800764.4070616,0,8766,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800765.3988733,0,8767,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800766.409725,0,8768,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800767.3947566,0,8769,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800768.4078918,0,8770,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800769.420069,0,8771,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800770.4073598,0,8772,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800771.3943186,0,8773,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800772.4135308,0,8773,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800773.405811,0,8775,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800774.4190724,0,8776,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800775.4157748,0,8776,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800776.4090393,0,8778,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800777.4095643,0,8779,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800778.4049225,0,8779,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800779.4101315,0,8781,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800780.4140358,0,8782,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800781.4231997,0,8782,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800782.4171546,0,8784,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800783.4281213,0,8785,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800784.4214354,0,8786,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800785.4147632,0,8787,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800786.4265325,0,8788,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800787.4194477,0,8789,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800788.408128,0,8790,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800789.420273,0,8791,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800790.4298613,0,8792,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800791.413455,0,8793,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800792.4252675,0,8794,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800793.416606,0,8795,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800794.4278412,0,8796,0,GPS1_Frame,42.364740166666664,-71.06514216666666,12.199999809265137,329946.5581204374,4692339.787059227,19,4,T
1665800795.423044,0,8797,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800796.4167278,0,8798,0,GPS1_Frame,42.364740166666664,-71.06514216666666,12.199999809265137,329946.5581204374,4692339.787059227,19,4,T
1665800797.4320273,0,8798,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800798.4232056,0,8800,0,GPS1_Frame,42.364740333333344,-71.06514216666666,12.199999809265137,329946.5585701314,4692339.805566343,19,4,T
1665800799.4240465,0,8801,0,GPS1_Frame,42.364740166666664,-71.06514216666666,12.199999809265137,329946.5581204374,4692339.787059227,19,4,T
1665800800.4136326,0,8801,0,GPS1_Frame,42.364740333333344,-71.06514216666666,12.199999809265137,329946.5585701314,4692339.805566343,19,4,T
1665800801.4260893,0,8803,0,GPS1_Frame,42.364740333333344,-71.06514216666666,12.199999809265137,329946.5585701314,4692339.805566343,19,4,T
1665800802.4340134,0,8804,0,GPS1_Frame,42.364740333333344,-71.06514216666666,12.199999809265137,329946.5585701314,4692339.805566343,19,4,T
1665800803.427336,0,8804,0,GPS1_Frame,42.364740333333344,-71.06514216666666,12.199999809265137,329946.5585701314,4692339.805566343,19,4,T
1665800804.4378104,0,8806,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800805.4310422,0,8807,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800806.4415176,0,8807,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800807.4270477,0,8809,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800808.4377086,0,8810,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800809.4347484,0,8811,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800810.4293642,0,8812,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800811.438173,0,8813,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800812.438479,0,8814,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800813.4335265,0,8815,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800814.425204,0,8816,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800815.436771,0,8817,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800816.4341645,0,8818,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800817.4447212,0,8819,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800818.4342859,0,8820,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800819.4451153,0,8821,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800820.4327664,0,8822,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800821.444033,0,8823,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800822.4327374,0,8824,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800823.4307368,0,8825,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800824.4459527,0,8826,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800825.4332173,0,8827,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800826.4442759,0,8828,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800827.4398663,0,8829,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800828.4350653,0,8830,0,GPS1_Frame,42.364740333333344,-71.06514216666666,12.199999809265137,329946.5585701314,4692339.805566343,19,4,T
1665800829.4504611,0,8831,0,GPS1_Frame,42.364740333333344,-71.06514216666666,12.199999809265137,329946.5585701314,4692339.805566343,19,4,T
1665800830.4460225,0,8832,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800831.438816,0,8833,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800832.437621,0,8833,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800833.4416673,0,8835,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800834.43016,0,8836,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800835.4399066,0,8836,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800836.441133,0,8838,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800837.4466312,0,8839,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800838.456941,0,8839,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800839.4427674,0,8841,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800840.4559107,0,8842,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800841.4453394,0,8842,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800842.4615166,0,8844,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800843.449992,0,8845,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800844.4401367,0,8846,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800845.45384,0,8847,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800846.4494658,0,8848,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800847.446017,0,8849,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800848.4593604,0,8850,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800849.4512682,0,8851,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800850.4433186,0,8852,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800851.4568565,0,8853,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800852.45344,0,8854,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800853.4629335,0,8855,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800854.4595752,0,8856,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.199999809265137,329946.544845463,4692339.805899831,19,4,T
1665800855.4619699,0,8857,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.100000381469727,329946.544845463,4692339.805899831,19,4,T
1665800856.4506285,0,8858,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.100000381469727,329946.544845463,4692339.805899831,19,4,T
1665800857.4635272,0,8858,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800858.4508803,0,8860,0,GPS1_Frame,42.364740333333344,-71.06514233333334,12.100000381469727,329946.544845463,4692339.805899831,19,4,T
1665800859.4533398,0,8861,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800860.4622958,0,8861,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800861.4540324,0,8863,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800862.465869,0,8864,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800863.4571476,0,8864,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800864.4701757,0,8866,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800865.4676075,0,8867,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800866.4611957,0,8867,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800867.4545863,0,8869,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800868.4618995,0,8870,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800869.4592156,0,8871,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800870.450401,0,8872,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800871.4640403,0,8873,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800872.4598396,0,8874,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800873.4717805,0,8875,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800874.4641345,0,8876,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800875.4748752,0,8877,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800876.4691575,0,8878,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800877.4596329,0,8879,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.199999809265137,329946.5443957689,4692339.787392715,19,4,T
1665800878.4709506,0,8820,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800879.4645336,0,8881,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800880.4786584,0,8882,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800881.4709759,0,8883,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800882.4647782,0,8884,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800883.462674,0,8885,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800884.4769773,0,8886,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800885.4624684,0,8887,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800886.4780834,0,8888,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800887.469221,0,8889,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800888.4587202,0,8890,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800889.474995,0,8891,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800890.4594944,0,8892,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800891.4687424,0,8893,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800892.4796867,0,8893,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800893.4729872,0,8895,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800894.4794326,0,8896,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800895.4729917,0,8896,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800896.4830527,0,8898,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800897.4700668,0,8899,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800898.476785,0,8899,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800899.4804027,0,8901,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800900.4879622,0,8902,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800901.4856482,0,8902,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800902.4736452,0,8904,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800903.4810035,0,8905,0,GPS1_Frame,42.364740166666664,-71.06514233333334,12.100000381469727,329946.5443957689,4692339.787392715,19,4,T
1665800904.493852,0,8906,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800905.4870355,0,8907,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
1665800906.4766283,0,8908,0,GPS1_Frame,42.36474,-71.0651425,12.100000381469727,329946.53022141044,4692339.769219088,19,4,T
1665800907.480911,0,8909,0,GPS1_Frame,42.36474,-71.0651425,12.100000381469727,329946.53022141044,4692339.769219088,19,4,T
1665800908.478136,0,8910,0,GPS1_Frame,42.36474,-71.0651425,12.100000381469727,329946.53022141044,4692339.769219088,19,4,T
1665800909.4894218,0,8911,0,GPS1_Frame,42.36474,-71.0651425,12.100000381469727,329946.53022141044,4692339.769219088,19,4,T
1665800910.4799764,0,8912,0,GPS1_Frame,42.36474,-71.06514233333334,12.100000381469727,329946.5439460748,4692339.768885601,19,4,T
